Duration (in seconds),Q60_Page Submit,control1,Q80_Page Submit,control2,Q82_Page Submit,control3,Q84_Page Submit,control4,Q86_Page Submit,control5,Q88_Page Submit,control6,Q90_Page Submit,control7,Q92_Page Submit,control8,Q94_Page Submit,control9,Q58_Page Submit,warning1,Q64_Page Submit,warning2,Q66_Page Submit,warning3,Q68_Page Submit,warning4,Q70_Page Submit,warning5,Q72_Page Submit,warning6,Q74_Page Submit,warning7,Q76_Page Submit,warning8,Q78_Page Submit,warning9,pgsi1,pgsi2,pgsi3,pgsi4,pgsi5,pgsi6,pgsi7,pgsi8,pgsi9,gender,gendertext,age,freq,fan,comments,PROLIFIC_PID,ordercontrol,orderwarning
233,6.634,1,7.121,0,4.316,0,9.311,1,67.808,0,17.478,0,5.921,1,9.143,0,6.044,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,45,48,1,NA,ea8d73bbe484e7781db03911ca044482fdf5235278886db26c7826b09c236423,control5|control6|control4|control8|control1|control3|control7|control9|control2,NA
110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48,0,6.921,1,4.033,0,3.253,1,16.437,1,3.152,0,3.793,1,4.075,1,4.449,0,1,1,1,1,2,1,0,3,2,2,NA,30,300,3,NA,752a86a335442693cb43664f6d0664bc781474639b344218ddb7fa8f02c2afbd,NA,warning5|warning2|warning8|warning7|warning9|warning6|warning3|warning1|warning4
357,12.058,1,73.899,1,10.819,0,13.382,0,7.245,0,20.666,0,13.522,0,12.813,0,10.049,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,1,2,NA,40,200,3,Very different to any other survey I’ve done quite enjoyed it with a bit of gambling,4283d0ba6db9a7238e6cfd578e3fcd3556ec84382e47ee9e80a3460a5b0708fb,control2|control1|control6|control3|control7|control5|control9|control8|control4,NA
200,3.731,0,5.523,0,64.669,1,20.973,1,3.057,0,18.038,0,16.079,0,11.492,0,4.164,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,0,0,2,NA,24,15,3,NA,db61a078c5292fd654118ed4488a91982c01127682656335bf18d97b254ed75f,control3|control6|control4|control8|control7|control2|control9|control1|control5,NA
228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.491,1,70.466,1,3.178,0,5.227,0,6.269,0,3.646,0,8.305,1,8.082,0,6.96,0,0,0,0,0,0,0,0,0,0,2,NA,41,52,3,No comments thanks.,0d4a5dc943c7b41c5f1da85a152a4043fee449204e5136a6964facc5cb7f4148,NA,warning2|warning7|warning9|warning6|warning3|warning4|warning8|warning5|warning1
208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.632,1,9.558,1,2.685,1,3.781,1,7.184,1,3.806,1,15.93,1,53.742,1,7.262,1,0,0,0,0,0,0,0,0,0,2,NA,40,15,3,NA,7177950691ea8c65342221b5bbceded6fc3f92f5be54e6ae01ba51cb07d7a42b,NA,warning8|warning7|warning9|warning2|warning4|warning5|warning6|warning1|warning3
195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.073,1,4.53,1,6.63,1,3.927,0,9.814,0,4.301,0,4.176,1,30.901,1,11.066,0,0,0,1,0,0,0,0,0,2,2,NA,37,80,3,Interesting and looking forward to the final,a2ebee36f48a6d9f748dcbd79ea039e20d6694ebdb7f8993f75be95b35f2fc27,NA,warning8|warning1|warning9|warning5|warning2|warning3|warning6|warning7|warning4
215,14.785,0,3.917,0,4.002,0,23.635,0,10.441,0,8.344,0,20.418,1,5.161,0,9.571,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,NA,22,10,3,NA,e5c7a7d6c50a712f1cbaf39ea309d8687a80c7122599bf7988382ad81a33d43b,control7|control1|control4|control9|control6|control3|control5|control2|control8,NA
313,20.916,0,11.092,1,18.136,0,15.07,0,26.657,0,14.191,0,12.168,1,16.023,1,11.737,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,3,1,1,2,3,2,NA,35,290,3,a relevant study as i like a bet but it can get stressful when losing money and chasing losses,b070585f8afc59709e7439a3a1fdde8a0fcd4daf7de7385236d5ab62f3e00ca3,control5|control1|control7|control4|control6|control9|control8|control2|control3,NA
321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.775,0,7.856,0,6.826,0,21.082,0,8.507,0,65.233,0,8.23,0,12.446,0,8.169,0,0,1,1,0,1,1,0,0,1,2,NA,38,260,3,NA,1198666a28a1c22ba61c1a4bba51cf8ea2e9a3feb0970729ced144ceceb8e6e2,NA,warning6|warning1|warning4|warning9|warning7|warning2|warning3|warning8|warning5
612,50.173,0,10.337,1,5.786,0,5.946,1,29.481,1,47.202,0,7.597,0,20.457,0,7.308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,1,0,1,0,1,2,NA,19,60,3,NA,8ea0de2add82b2525eacc4db0272a13a5d63ffe687357707b951f8f1e24c550e,control6|control5|control7|control9|control3|control4|control1|control2|control8,NA
163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.716,0,6.269,0,4.9,1,4.061,1,5.929,1,6.936,0,47.402,1,6.37,1,8.401,1,0,0,1,0,0,0,0,0,0,1,NA,32,50,3,NA,b8502f1a898906cbbe5f8ed1620bbedcb251f2a6ce6d924aada9a78e2dc60ef0,NA,warning7|warning9|warning2|warning5|warning3|warning1|warning6|warning4|warning8
148,9.018,0,5.087,0,4.434,0,4.834,0,4.39,0,3.052,0,25.127,0,5.55,0,4.274,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,38,24,3,NA,572beae4259ae38bf8b1315722670fe385b7fb01ab2ac496a7172e9aa6a97665,control7|control1|control4|control8|control2|control6|control3|control5|control9,NA
197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.636,1,7.176,1,5.314,1,3.59,0,13.829,0,2.979,1,26.996,1,7.321,1,7.768,0,0,1,0,0,0,0,0,0,0,2,NA,33,20,3,NA,e8aac5343d5e79792a04992c7ef93be7e7593bfddaf97e54eef89d1e5cc055c0,NA,warning7|warning3|warning8|warning1|warning6|warning5|warning9|warning2|warning4
243,9.153,1,10.267,0,5.879,1,7.501,1,12.915,0,13.276,0,27.843,1,40.814,1,13.592,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,2,NA,19,30,3,NA,7cbdc072ebeb3ace50b1aa3a827dc75afd5cdc8257bb5b365ae5db3528b5f392,control5|control8|control7|control6|control2|control4|control1|control9|control3,NA
373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.678,0,11.095,0,14.821,0,44.985,1,13.732,0,4.224,0,16.345,1,7.648,0,13.092,1,0,0,1,0,0,0,0,0,0,1,NA,37,60,3,NA,6128d507de283bacd4f7e508f481ba440529ba7e1dab3a9b02654f06ad0868df,NA,warning4|warning5|warning1|warning3|warning6|warning8|warning9|warning7|warning2
200,4.501,0,3.875,0,3.345,0,2.981,0,4.93,0,31.95,0,12.988,0,9.063,0,5.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,2,NA,25,40,3,I'd prefer if the survey had told me how many options to bet there was beforehand as I did actually want to bet but none of the options suited me.,1f2cbf3a6d4740794d496cc540c2bfa8f9e5d22430d89e42c20aa8029b6a0ac7,control6|control7|control9|control4|control1|control5|control8|control3|control2,NA
131,5.518,0,8.201,0,3.627,0,20.8,0,3.375,0,4.462,0,11.534,0,11.48,0,3.217,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,0,0,0,1,0,0,2,NA,27,0,3,NA,e89e677eb0c9219a91422b44eb22e07de2eaafb0fdb3883cb2006598c97ef63c,control4|control2|control6|control3|control7|control1|control9|control5|control8,NA
252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.855,1,8.786,0,12.389,0,5.213,0,4.971,0,5.565,0,46.182,0,9.303,0,5.063,0,0,0,0,0,0,0,0,0,0,2,NA,56,120,3,12p is better than 10p :-))...ty 4 asking my opinion,b51752cbcef784d321de23fccc1a02273140b61a82c7e42686ade0ac8c67403e,NA,warning7|warning3|warning8|warning9|warning2|warning1|warning6|warning4|warning5
163,2.751,0,4.808,0,4.529,1,4.117,1,4.733,0,13.54,1,15.356,0,9.325,1,6.811,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,39,50,3,NA,05162ebeb778cbd500116a918ecea3342bdc73a805162e41f9b87f0802c3c484,control7|control8|control3|control1|control9|control2|control5|control4|control6,NA
210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.922,1,5.886,0,34.362,1,16.435,0,15.098,0,5.801,0,7.368,1,9.628,0,15.591,1,0,0,1,0,0,0,0,0,0,2,NA,27,0,3,NA,a2cca99a68b39b9efea1450578f25a06d3af32bc10bae6a3839b55d214f77f19,NA,warning3|warning5|warning9|warning8|warning7|warning6|warning1|warning4|warning2
153,5.541,1,3.025,0,5.816,1,3.318,0,4.691,0,35.208,0,13.433,0,3.03,0,5.762,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,1,1,NA,40,100,3,NA,b6ee190e1ea7ec37f8c9b2eea3a6694d42e91085378f95e9da374ec9bee0a8a2,control6|control7|control9|control1|control8|control5|control3|control4|control2,NA
293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.459,0,11.928,0,3.418,1,3.617,0,3.659,0,29.098,1,12.432,1,7.145,0,4.794,0,1,1,1,0,1,1,1,0,1,2,NA,41,200,3,Thanks,50573f7806bea75f7cd14f05c52ffb10726e3f08fa07b78cfc9c2e790a191a5c,NA,warning6|warning7|warning1|warning9|warning8|warning2|warning5|warning3|warning4
192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.855,0,7.178,0,6.371,0,9.326,0,5.543,0,4.744,0,7.277,0,38.852,0,6.968,0,0,0,0,0,0,0,0,0,0,1,NA,33,300,3,NA,0dfc6807faea0936775a2b60f12533faf6890b7add5149c8315306a37900cb81,NA,warning8|warning4|warning2|warning1|warning6|warning9|warning7|warning5|warning3
106,4.483,0,2.65,0,2.753,0,18.001,0,7.042,1,1.977,0,2.074,1,4.774,1,3.781,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,1,2,2,NA,29,40,3,NA,be135855d7b2a173311564111562d202e1c3152ed5bd9c5f9fb9631e182cb039,control4|control1|control7|control5|control9|control8|control2|control6|control3,NA
191,4.882,0,5.581,0,2.597,0,43.153,0,11.043,0,22.557,0,10.902,1,5.1,1,3.64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,27,5,3,NA,4f0fc7c9517aae4387bd1ea2e7d13d409df08a3d695113fab02a9bdc6e08e166,control4|control6|control5|control7|control9|control8|control2|control1|control3,NA
204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.793,0,5.039,1,6.25,0,9.808,0,3.445,1,2.383,0,4.849,0,10.467,1,4.232,0,2,2,1,0,1,1,2,1,1,2,NA,23,100,3,NA,97ed91f37293f7f592e0dae4cdb022f867c7776baffc95d987a5e6ac5fd05fcd,NA,warning1|warning3|warning8|warning4|warning7|warning6|warning5|warning2|warning9
154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.401,1,2.433,0,6.775,0,25.085,0,10.776,0,3.633,0,23.146,0,8.657,0,9.446,0,0,0,0,0,0,0,0,0,0,2,NA,32,2,3,NA,64659a27a763af23d8ba5f8fec1f9f7755d7bfd07ca678af5b4aa26e3707c714,NA,warning4|warning7|warning8|warning5|warning3|warning9|warning6|warning2|warning1
236,35.953,1,13.355,0,8.587,1,12.002,0,13.559,1,5.22,0,20.796,1,15.68,1,8.631,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,46,0,3,NA,90f32294fc1d61e428b1fa80666adb7818132a72dab917ed40de1dbb06377798,control1|control7|control5|control2|control4|control6|control3|control9|control8,NA
453,16.155,1,13.628,0,15.522,0,33.274,1,50.162,0,19.576,0,18.847,0,18.08,0,43.135,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,NA,59,120,3,NA,8328be59bcff68094749cfd7c86f0997e49805a9b627ebf3f04b75f1d8c835ed,control5|control4|control1|control9|control2|control7|control6|control3|control8,NA
271,8.04,1,14.331,0,5.408,0,14.696,1,14.554,1,5.974,0,23.8,1,9.604,1,41.446,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,53,50,3,NA,a14e86d728a80cab30f0e3b851c5b6bbf702d83c0841e272c313733939227d10,control9|control2|control4|control8|control5|control1|control3|control6|control7,NA
229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.081,1,6.838,0,3.954,0,5.719,0,4.624,0,3.708,0,8.816,0,65.885,0,11.917,0,0,0,1,0,0,0,0,0,0,2,NA,20,10,3,NA,43208d162a66f48c56d3afc3d475381f126651155d19e3924ad0792ec5398916,NA,warning8|warning1|warning9|warning7|warning4|warning6|warning5|warning2|warning3
477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.331,1,6.227,0,19.279,1,21.094,1,24.113,0,24.126,0,8.782,1,15.72,1,27.989,0,1,0,1,0,0,0,1,0,0,1,NA,31,30,3,None sorry,c5b2817b4a828c7fafd5bcf010a4d8be96e4653ba407d9995682aaf120ccbcc7,NA,warning1|warning5|warning4|warning6|warning3|warning9|warning2|warning7|warning8
311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.104,1,44.824,1,40.355,1,7.49,1,20.241,1,11.254,1,13.471,1,11.264,1,32.679,1,0,0,1,0,0,0,0,0,1,2,NA,53,75,3,NA,26801bc22761a6f8157c1b686434d7fb1f97b1aed0f0b5aa0354c6497216aa23,NA,warning3|warning9|warning6|warning7|warning2|warning5|warning8|warning4|warning1
334,10.517,0,9.178,0,9.686,0,12.449,0,12.888,0,37.233,0,17.55,0,12.281,0,31.677,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,2,NA,47,25,3,NA,f5de29b122a5f05359a7351fbc89519050a514f65f841c6a7c8bb82ae607200e,control6|control1|control9|control8|control4|control5|control2|control7|control3,NA
252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.831,1,7.641,1,10.059,1,27.043,1,4.852,1,6.974,1,6.244,1,67.551,1,5.951,1,0,0,0,0,0,0,0,0,0,1,NA,45,1,3,NA,706357bb9754bf5502101269e77310a713fd5b00db0d7722cb4182d4de319ec3,NA,warning8|warning4|warning2|warning6|warning9|warning3|warning1|warning7|warning5
182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.264,0,28.5,0,5.452,0,6.292,0,7.186,0,4.366,0,12.106,0,15.377,0,11.535,0,0,0,0,0,0,0,0,0,0,1,NA,60,3,3,NA,8a7515a3a50a43436ff5f5790938068199edd456ed17c0670af19e4a1d406adf,NA,warning2|warning8|warning1|warning7|warning9|warning3|warning5|warning4|warning6
255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.843,0,7.616,0,4.365,0,85.588,0,5.418,0,4.42,0,6.94,0,6.223,0,9.257,0,0,0,0,0,0,0,0,0,0,1,NA,34,50,3,NA,3c2bbd6165d4fa181fbd9c5b4cf21a131bf9f63488ad449300ef59673029ad75,NA,warning4|warning1|warning9|warning5|warning2|warning8|warning6|warning7|warning3
345,18.702,1,49.072,0,25.253,0,33.12,1,7.464,0,10.367,0,17.734,1,14.823,1,13.531,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,3,2,2,2,3,2,NA,31,200,1,NA,413ab141358c5d65fff938c449343426431cf5512d61fb4614202267b3808208,control2|control3|control1|control4|control6|control5|control7|control8|control9,NA
171,23.342,1,10.243,0,3.979,0,0.897,0,3.601,0,6.762,1,1.969,0,1.243,0,3.495,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,49,200,3,NA,9a0098d1bd65c836b793ad51f2f5c44d2d35f3efb0760ab64adc2449c24dc8c8,control1|control2|control6|control3|control7|control4|control5|control8|control9,NA
221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.95,1,5.568,0,4.9,0,5.192,1,11.376,0,3.376,0,9.513,1,66.598,1,6.862,0,0,0,1,0,0,0,0,0,0,2,NA,41,10,3,NA,2759319423c677f1fc6cb7e9f5cd30bc4723c965b48e4d22fa71b1f2827f5430,NA,warning8|warning5|warning2|warning7|warning3|warning1|warning6|warning9|warning4
222,9.726,1,9.697,0,5.123,0,12.701,1,9.178,0,4.714,0,8.792,0,14.044,0,66.025,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,27,1,3,NA,aaeb2839fe1f6f815292b6ceacc3347919c1072399cc3933e79eb430b6da4a87,control9|control4|control1|control5|control2|control7|control3|control6|control8,NA
221,13.437,1,6.418,1,4.939,1,4.546,1,5.308,1,7.681,1,11.363,1,37.249,1,5.921,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,1,1,1,2,3,2,NA,19,120,3,NA,207860082ff6362fd4d023b773b9f0f3641fda2cde747e06f9a8e1ef885aac55,control8|control1|control7|control6|control4|control9|control2|control5|control3,NA
165,3.865,0,9.751,0,3.403,0,28.027,0,3.848,0,3.629,0,9.822,0,7.799,0,15.121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,42,5,3,NA,774a9f763ad049cd47cfd1e5f2f957c3d1a10d02052430e5efc49edccc0b2597,control4|control2|control9|control8|control7|control1|control6|control5|control3,NA
376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.25,0,12.104,1,56.083,1,38.708,1,11.743,1,20.087,1,23.5,1,30.684,1,10.145,1,0,0,1,0,0,0,0,0,0,2,NA,48,80,3,NA,40a52e5a2941eb9e3a21cb12546625a297585ca62b22ee91abe8a38632d8be2c,NA,warning3|warning4|warning1|warning7|warning6|warning8|warning9|warning5|warning2
343,7.755,1,6.566,0,6.562,1,8.983,1,106.071,1,14.845,0,7.026,1,8.25,0,3.176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,1,1,0,1,1,2,NA,28,365,1,NA,96c4c497703fcf5cb210e24ba591103792d8bf9ebef502c6da67632906748813,control5|control6|control3|control8|control7|control4|control9|control2|control1,NA
224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.901,1,6.234,0,7.775,0,5.546,0,4.592,0,6.893,0,12.786,0,7.408,1,5.036,0,1,1,1,0,1,1,0,0,2,2,NA,24,200,3,No feedback.,a16d95226cd4543b13e4e8bda92d7fbe1d3f58ab4e24818181896d510426b508,NA,warning1|warning7|warning6|warning4|warning2|warning9|warning5|warning3|warning8
364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.655,1,6.689,0,7.61,1,43.025,0,24.559,0,5.852,0,9.901,0,25.8,0,62.784,0,0,0,0,0,0,0,0,0,0,2,NA,35,100,3,NA,f35f4503d8eead2bbbce9d6d775fbf4119e80f2e20686414c5f9c537112d36ea,NA,warning9|warning8|warning7|warning1|warning5|warning3|warning4|warning6|warning2
242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.833,0,25.973,0,7.541,1,7.847,1,7.958,0,14.672,0,11.575,1,10.85,0,11.744,0,1,1,2,0,1,1,0,1,1,1,NA,57,52,3,NA,a115dde4a886867b918b2d517e5da209c1bca51c9c8af05aa07ddac0ff997a43,NA,warning1|warning2|warning9|warning5|warning6|warning4|warning3|warning7|warning8
233,22.172,1,7.022,0,9.385,0,6.853,1,14.749,0,19.246,0,14.18,0,10.622,0,25.626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,48,3,3,NA,f3a5fb7b15b689118c8155b81d12aa1ebef08fedcf91632fdd4b5abe8bef37af,control1|control6|control3|control5|control7|control8|control4|control2|control9,NA
131,3.17,0,14.621,0,3.366,0,9.947,0,3.544,0,2.744,0,4.081,0,8.802,0,4.266,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,2,NA,34,250,3,NA,b80aeb83e0b5fd5e0826c6b6e30413a60933099bbcf765696dc26d4f9039585c,control2|control4|control7|control6|control1|control3|control5|control9|control8,NA
191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.253,0,25.777,0,3.219,0,4.233,0,14.402,0,5.166,0,3.073,0,3.865,0,6.079,0,1,1,1,0,1,1,0,1,2,2,NA,49,80,3,NA,f7d9243f3eaabc041fee45c5a51b222b8ef43b6dd29bb3abf62d90b639d4bbfe,NA,warning2|warning5|warning9|warning3|warning6|warning1|warning8|warning4|warning7
209,9.237,1,5.877,1,4.219,1,2.368,1,9.324,1,3.747,1,2.481,0,11.244,1,59.77,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,0,1,2,NA,40,200,1,NA,10d95dfee047ce49891237e64ca5dae56eed8f6224f098f5fe6735723ac912f7,control9|control8|control5|control1|control4|control6|control7|control3|control2,NA
303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.746,1,2.87,1,3.388,1,3.22,1,23.713,1,3.912,1,3.294,1,61.036,1,4.103,1,1,1,0,0,3,2,0,3,3,2,NA,38,351,3,NA,1a4e603cd57ce2b5ce91b1b80c14d3e9c59b2c8c22fcb5444c2182fb4f4be85b,NA,warning8|warning1|warning5|warning7|warning2|warning4|warning9|warning6|warning3
235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.673,1,10.784,0,2.442,0,2.836,0,9.84,0,4.132,0,6.91,1,5.558,0,6.736,1,1,1,3,1,1,2,2,0,1,2,NA,27,100,1,NA,aad8ce73fe01f2b2e1225a88500e90434a28ac23fd9fa58a62a10422fbd961b3,NA,warning1|warning2|warning5|warning6|warning7|warning9|warning8|warning4|warning3
224,2.377,0,4.924,1,4.148,1,3.727,0,3.102,0,4.883,1,62.378,1,18.598,0,5.564,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,53,50,3,NA,f99a838f7dbc140172f574ffdcc11f132865f22eea063d834bc87bc48498796f,control7|control8|control2|control6|control1|control9|control3|control4|control5,NA
568,7.624,1,6.667,0,141.135,0,5.754,0,10.74,1,7.167,1,13.847,0,11.809,0,10.677,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,43,144,3,"A good interesting survey which was easy to navigate and easy to complete. Keep up the good work people. Thank you.
",1aee986c2f387b7e8d00f58aa7b16623c3db7452d9aa9ddb2d6747b98b250528,control3|control2|control7|control8|control4|control5|control1|control9|control6,NA
237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.095,0,48.959,0,5.095,0,6.671,0,4.938,0,5.064,0,22.094,0,12.967,0,12.312,0,0,0,0,0,0,0,0,0,0,2,NA,39,30,3,I didn’t bet. You need to put them all on one page so people can pick between them.,450ed8a1b8c8f4d300d147c8aa45da1e928ad797d06b81d3c382a3bd0515d195,NA,warning2|warning7|warning3|warning6|warning4|warning5|warning8|warning1|warning9
202,4.248,0,4.194,0,6.546,0,3.73,1,12.207,0,5.668,0,11.601,0,21.85,0,16.047,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,2,NA,46,50,3,None,d012085019ad9ac3c8e93bb5437831b51a884ac4d51dc8a2e97af04f74bdfef2,control7|control1|control5|control9|control8|control4|control6|control3|control2,NA
251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.126,1,6.459,1,5.9,0,8.14,0,54.373,1,27.991,0,9.164,0,10.739,0,22.956,0,0,0,1,0,0,0,0,0,0,2,NA,61,25,1,Interesting,fd3f9de05b99f3a7822947be32fd727592d5a4b791921da1df50f8f83474aaa6,NA,warning5|warning6|warning8|warning7|warning4|warning1|warning2|warning9|warning3
186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.345,1,7.7,0,2.862,0,43.7,1,5.9,0,5.233,0,5.21,0,5.697,0,4.935,0,0,0,1,0,0,1,1,0,0,1,NA,36,260,3,NA,af1f90df5155e45d9da11fb93109f00b002345ec5bba108b78c76259bfad1974,NA,warning4|warning2|warning9|warning1|warning8|warning3|warning5|warning6|warning7
